id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
21893,THE CAMP-FIRE CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS;8.75 X 12.25;,ANNIVERSARY(?);,COCKTAILS; BUFF STOCK; ILLUSTRATION OF MOOSE;,1907-027,1907-01-05,The Camp Fire Club,,,complete,4,15
21895,FLAT IRON RESAURANT AND CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 6.75 X 11;,,PRICED MENU;,1907-039,1907-01-07,Flat Iron Resaurant And Cafe,Dollars,$,complete,2,95
21897,MARINE SOCIETY OF NY,PROF;,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; ILLUS; 5 X 7;,ANNUAL,,1898-021,1898-01-10,Marine Society Of Ny,,,complete,2,25
21901,THE PLACE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7 X 11;,DAILY,NAME OF PROPRIETORS LISTED J.& H.GRUBER;,1900-378,1900-01-18,The Place,Dollars,$,complete,4,164
21903,MANHATTAN COMPANY,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 8X10.25;,ANNIVERSARY;,FRENCH; NYC COMMERCIAL SCENES ON COVER; DECORATIVE WREATHS; SILK RIBBON ATTACHMENTS;,1899-306,1899-04-03,Manhattan Company,,,complete,4,21
21914,POLYMERO & RINGA,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;,,WINE LIST;RUBBER STAMPED ITEM;,1900-733,1900-02-04,Polymero & Ringa,Dollars,$,complete,2,168
21920,WAREHOUSEMENS' ASSOCIATION OF THE PORT OFNEW YORK AND THE NEW YORK FURNITURE WAREHOUSEMENS' ASSOCIATION,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS; 5 X 7;,COMPLIMENTARY/TESTIMONIAL,GREEN ILLUS. ON COVER;,1898-294,1898-10-20,Warehousemens' Association Of The Port Ofnew York And The New York Furniture Warehousemens' Association,,,complete,4,20
21927,REPUBLICANS,[POL?],"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 4.50 x 6.50;,,FRENCH & ENGLISH,1888-077,1888-12-01,Republicans,Dollars,$,under review,4,50
21949,JAEGER'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; COL; 4.5 X 7;,OTHER (SOC?),GOLD PRINT AND BORDER; EMBOSSED; FRENCH;,1892-068,1892-05-07,Jaeger's,,,complete,2,25
21958,A. LUCHOW'S RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5X7;,RELIG (EASTER SUNDAY DINNER);,PRICE OF DINNER IS $1.25; LILY EMBOSSED ON COVER;,1899-285,1899-04-02,A. Luchow's Restaurant,Dollars,$,complete,4,21
21969,CADET QUARTETTE U.S.ARMY,MIL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.5X7,"OTHER,ANNIVERSARY REUNION","FRENCH,MADISON SQUARE THEATRE AND DR. JEKYLL AND MR. HYDE (MANSFIELD)PRINTED ON THE FRONT COVER",1887-028,,Cadet Quartette U.S.Army,,,complete,4,34
21981,THE FRATERNAL UNION OF ANOINTED HIGH PRIESTS,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4.5 X 6.75;,ANNIVERSARY;,COCKTAILS AND WINE; SPEECHES; ILLUSTRATION OF HIGH PRIEST; RED PRINT;,1907-464,1907-04-30,The Fraternal Union Of Anointed High Priests,,,complete,8,21
21987,NEW YORK STATE HOTEL ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.5X6.75;,ANNIVERSARY;,WINES LISTED; MENU IN FRENCH;,1905-942,1905-12-05,New York State Hotel Association,,,complete,4,29
21988,NEW YORK JOURNAL,PROF;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 5.5X8.5;,COMPLIMENTARY/TESTIMONIAL,"FRENCH; ONLY G.H. MUMM'S EXTRA DRY SERVED; DECORATED WITH FLAGS & MOTTO: ""TYRANNY IS RESISTANCE TO OBEDIENCE TO GOD;""",1897-284,1897-10-16,New York Journal,,,complete,2,25
21989,AMERICAN SPOOL COTTON MANUFACTURERS' ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 3.75 X 6;,LUNCHEON,,1897-089,1897-03-09,American Spool Cotton Manufacturers' Association,,,complete,2,21
21994,RAIMONDO BRAGUGLIA'S CAFE AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 10.25 X 8.25;,,PRICED MENU; MANY DISHES SOME ITALIAN OR SPANISH; MUCH OF MENU MAY BE HANDWRITTEN; PRICED WINE LIST ON BACK;,1899-443,1899-05-29,Raimondo Braguglia's Cafe And Restaurant,Dollars,$,complete,4,357
22007,FIFTH AVE. HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE;5.5X8.5;,,"HANDWRITTEN ON BOTTOM ""FIFTH AVE.HOTEL,23.St.New York City""",1897-196,1897-06-20,Fifth Ave. Hotel,,,complete,2,72
22009,GOLD LEAF MANUFACTURERS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 3.5X5.0; ILLUS; COL;,,COVER ILLUS CHERUB STANDING ON BACK ON SOARING EAGLE IN GOLD LEAF; CARRYING AMERICAN FLAG IN LEFT HAND; OFFICERS AND COMMITTEE OF ARRANGEMENTS LISTED; WINES LISTED;,1900-614,1900-01-31,Gold Leaf Manufacturers,,,complete,4,24
22017,MRS. CORNELIUS VANDERBILT,SOCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;3.5 X 4.75;,COMPL.,,1888-009,1888-01-23,Mrs. Cornelius Vanderbilt,,,complete,1,22
22020,ALUMNI ASSOCIATION OF NEW YORK UNIVERSITY LAW SCHOOL,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5X7;,ANNIVERSARY;,MENU IN FRENCH; TOASTS; UNIVERSITY SEAL ON COVER;,1906-397,1906-04-21,Alumni Association Of New York University Law School,,,complete,4,20
22039,MCDONALD'S OYSTER HOUSE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 5.75 X 9.75;,,PRICED MENU; HANDWRITTEN;,1907-849,1907-09-28,Mcdonald's Oyster House,Dollars,$,complete,2,57
22047,ALUMNI OF RUTGES COLLEGE,EDUC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 4.5 X 7; COL;,OTHER  (REUNION);,TEN; RED BODER; TOASTS; RED RIBBON,1894--16,1894-01-29,Alumni Of Rutgers College,,,complete,4,20
22054,HALLORAN'S RESTAURNT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS. BORDER;6.75 X 11;,DAILY MENU;,COMPLETE LIST INCLUDING ALL PRICES; SEPARATE PAGE FOR WINES;,1900-098,1900-01-10,Halloran's Restaurnt,Dollars,$,complete,4,351
22060,ROBERT E. PEARY,PTHER (INDIVIDUAL?);,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 5.5 X 7.25;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; MENU IN FRENCH; SMALL ILLLUSTRTION OF POLAR BEAR AND LATITUDE(?); EVENT NETED BY FEB;,1907-395,1907-04-16,Robert E. Peary,,,complete,2,21
22069,AMHERST ALUMNI ASSOCIATION,EDUC;,"NEW YORK, NY",NEW YORK,NY,CARD; 3X6.5;,OTHER (REUNION);,FRENCH;,1901-168,1901-01-24,Amherst Alumni Association,,,complete,2,18
22070,HERVORRAGENDSTEN NEW YORKER VEREINE,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 4.5X6.75;,COMPLIMENTARY/TESTIMONIAL,GERMAN; INCLUDES TOASTS; PHOTO OF GUEST OF HONOR; SILK RIBBON ATTACHMENTS;,1899-224,1899-03-08,Hervorragendsten New Yorker Vereine,,,complete,8,23
22073,SHANLEY'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 5.6X11;,,A LA CARTE MENU; RESTAURANT LOGO AT TOP OF MENU;,1905-473,1905-06-15,Shanley's,Dollars,$,complete,2,118
22086,ADMIRAL LACOMBE?,,"NEW YORK, NY",NEW YORK,NY,CARD; ILL; 4.75X7,,"FRENCH,CROSSED FRENCH AND AMERICAN FLAGS UNDER AN ANCHOR,FLAGS MAY BE HAND COLORED,HANDWRITTEN NOTES ON BACK",1885-019,1885-06-30,Admiral Lacombe?,,,complete,2,19
22090,ALUMNI ASSOCIATION OF PUBLIC SCHOOL NO.26,EDUC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5.6X7;,ANNIVERSARY;,"INCLUDES ADDRESSES AND ""IN MEMORIAM;"" REPRODUCTION ON COVER OF TRIBUTE TO HUGH CARLISLE, PRINCIPAL; DECORATIVE BORDER;",1908-061,1908-01-21,Alumni Association Of Public School No.26,,,complete,4,15
22095,PRISCILLA DINING ROOM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6.0X9.5;,,"TWO ALTERNATE ADDRESSES LISTED:  255 WASHINGTON STREET, CORNER MURRAY STREET AND 94 MURRAY STREET; PRINTED MENU WITH DAILY OFFERINGS HAND WRITTEN;",1900-766,1900-01-06,Priscilla Dining Room,Dollars,$,complete,4,84
22106,CONFEDERATE VETERAN CAMP OF NEW YORK,PATR,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILL; 7.5X9,ANNUAL DINNER,FRONT AND BACK COVERS COVERED IN SILK LIKE FABRIC; MENU IN FRENCH; TOASTS LISTED; SONG PROGRAM LISTED; OFFICERS AND COMMITTEE MEMBERS LISTED; FASTENED AT LEFT WITH VELVET RIBBON,1891-007,1891-01-19,Confederate Veteran Camp Of New York,,,complete,12,24
22117,NEW YORK PRODUCE EXCHANGE,COM,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILL; COL; 4.5X5.5,,BUFFET; COMMITTEE LISTED,1891-056,1891-05-13,New York Produce Exchange,,,complete,8,27
22130,SAVINGS BANKS PRESIDENTS OF STATE OF NEW YORK,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 4X6.25;,ANNIVERSARY;,HOT AND COLD MENU;,1907-516,1907-05-17,Savings Banks Presidents Of State Of New York,,,complete,2,14
22140,BELVEDERE HOUSE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7.5X11.25;,,ILLUS. PICTURE OF HOTEL ON COVER; PRICED A LA CARTE BILL OF FARE; PRICED WINE LIST;,1900-408,1900-01-19,Belvedere,Dollars,$,complete,4,473
22148,CANADIAN CLUB OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COLOR; 3.5X8.25;,COMPLIMENTARY/TESTIMONIAL,"PALE BLUE; PRINTED IN RED; DRAWING OF FISH, CREST AND FLAGS; TOASTS; WINES LISTED; FRENCH;",1888-116,1888-03-02,Canadian Club Of New York,,,complete,2,24
22159,TRUSTEES OF WASHINGTON SAVINGS BANK,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5.5X8.25;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; PHOTO OF HON. MC MILLAN; OFFICERS AND TRUSTEES OF THE WASHINGTON SAVINGS BANK LISTED;,1907-198,1907-02-09,Trustees Of Washington Savings Bank,,,complete,8,19
22163,DEMOCRATIC CLUB,POL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILL;COL;5X7.5;,COMPLIMENTARY/TESTIMONIAL,WINES SERVED;NAMES;,1899-730,1899-11-16,Democratic Club,,,complete,8,28
22165,DENNETT'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET;5X9.5;,,HOURS & PRICES LISTED;ALL BRANCHES & ADDRESSES NOTED;,1892-122,1892-01-01,Dennett's,Dollars,$,complete,2,33
22184,OHIO SOCIETY OF NEW YORK,PATR;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.5X7.25;,COMPLIMENTARY/TESTIMONIAL,ILLUS. OF FRONTIERSMAN; GEORGE WASHINGTON; FRENCH; PRICED WINELIST; GUEST LIST INCLUDED;,1888-034,1888-04-07,Ohio Society Of New York,Dollars,$,complete,6,24
22191,SMITH & MCNELL'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11.25;,,PRICED MENU; PRICED WINE LIST; 'HOMEMADE ' WINES LISTED; LADIES' ENTRANCE; ROOMS FOR RENT NOTED;,1900-654,1900-01-31,Smith & Mcnell's,Dollars,$,complete,4,421
22195,SMITH AND MCNELLS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILLUS; COL; 7 X 11.5;,,PRICED WINE LIST AND MENU; DRAWING OF HOTEL; BUFF STOCK; DATE NOTED BY FEB;,1907-168,1907-02-03,Smith & Mcnell's,Dollars,$,complete,4,313
22196,GEORGE R. BIDWELL,POL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS;,COMPLIMENTARY/TESTIMONIAL,OCCASION AND DATE HANDWRITTEN ON COVER; PHOTOS FRONT AND BACK; WINES;,1896-199,1896-11-01,George R. Bidwell,,,complete,8,21
22200,THE NEW YORK QUICK LUNCH RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 5.5X9.0;,,"""QUICK LUNCH RESTAURANT"" AND ADDRESS HAND-WRITTEN [FEB];",1900-585,1900-01-29,The New York Quick Lunch Restaurant,Dollars,$,complete,2,36
22215,CAFE DE BORDEAUX,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7.0X11.125;,,MENU PARTIALLY HAND WRITTEN; WHOLESALE WINE LIST;,1900-137,1900-01-10,Cafe De Bordeaux,Dollars,$,complete,4,466
22220,PAST REGENTS & REGENTS ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILLUS; COL; 5.5 X 7;,ANNUAL,PROGRAM & COMMITTEE MEMBERS LISTED;,1899-622,1899-10-14,Past Regents & Regents Association,,,complete,8,23
22225,TRAINOR'S HOTEL RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 7.5 X 12.75;,DAILY,COMPLETE LIST OF FOOD WITH PRICES & COMPLETE WINE LIST;POOR CONDITION;,1900-824,1900-02-08,Trainor's Hotel Restaurant,Dollars,$,complete,2,127
22233,THE CANTON SOCIETY OF NEW YORK,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5 X 8;,ANNIVERSARY;,ILLUSTRATION OF MCKINLEY MONUMENT  AND STATE SEALS;,1907-450,1907-04-27,The Canton Society Of New York,,,complete,8,15
22243,FRIENDS OF GEO. HECTOR CLEMES,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6 X 9;,COMPLIMENTARY/TESTIMONIAL,"MAHONY COCTAIL, WILSON WHISKEY, CHAMPAGNE; NUMEROUS HUMOOUS ILLUSTRATIONS; DINNER APPEARS TO HAVE SOME RELATIONSHIP TO WILSONS WHISKY AND THE SLOGAN ""THAT'S ALL;""",1905-802,1905-11-05,Friends Of Geo. Hector Clemes,,,complete,2,20
22253,ASSOCIATED PIONEERS OF THE TERRITORIAL DAYS OF CA.,PATRIOTIC,"NEW YORK,NY",NEW YORK,NY,BROADSHEET;ILLUS;5.75X8.75;,SOCIAL GATHERING,INCLUDES OFFICERS OF THE SOCIETY,1880-009,1880-09-01,King Charles and Queen Olga of Wurtemberg,,,complete,2,21
22268,CHAMBER OF COMMERCE OF STATE OF NEW YORK,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 5X7;,OTHER (ANNIVERSARY);,FRENCH,1895-085,1895-05-02,Chamber Of Commerce Of State Of New York,,,complete,4,25
22271,TIMOTHY L. WOODRUFF,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; ILLUS; 6 X 10;,COMPLIMENTARY/TESTIMONIAL,"COCKTAILS, WHISKEY, CHAMPAGNE LISTED; BROWN STOCK; ILLUSTTRATION OF ELEVEN NEW YORK NEWSPAPERS; COMMENT ABOUT PIPES; NOTE BY FEB THAT THE PIPE BELONGS TO THIS MENU, HOWEVER THERE DOES NOT PPEAR TO BE A PIPE;",1906-858,1906-11-05,Timothy L. Woodruff,,,complete,4,23
22275,GLEN ISLAND HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7.25X10.75;,,"""ON THE EUROPEAN PLAN""; PRICED WINE LIST;",1900-768,1900-02-06,Glen Island Hotel,Dollars,$,complete,4,146
22276,M.F.LYONS DINING ROOM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5 X 7;,SECULAR HOLIDAY;,PRICED MENU; CHERUBS AND DOVES ILLUSTRATION;,1906-001,1906-01-01,M.F.Lyons Dining Room,Dollars,$,complete,4,27
22277,DENNETT'S SURPASSING COFFEE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4 X 5;,,"DENNETT'S APPEARS TO BE A CHAIN, THERE ARE MANY LOCATIONS LISTED;",1900-452,1900-01-22,Dennett's Surpassing Coffee,Dollars,$,complete,4,80
22278,THE HOFFMAN HOUSE,COM,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILL; 4.5X6.5,SECULAR HOLIDAYL,MENU IN FRENCH,1891-001,1891-01-01,The Hoffman House,,,complete,4,25
22287,ANCIENT LODGE NO. 724 F. & A.M.,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 4 X 5;,ANNIVERSARY;,MASONIC LOGO; SPEECHES;,1901-392,1901-02-16,Ancient Lodge No. 724 F. & A.M.,,,complete,4,21
22297,ASSOCIATES OF THE INTERBOROUGH RAPID TRANSIT CO.,PROF;,"NEW YORK, NY",NEW YORK,NY,BROADSHEET;5.5X8;,?,LIST OF ALL MEMBERS ON REVERSE SIDE; TOASTMASTER & BAND NOTED;,1907-546,1928-07-05,Associates Of The Interborough Rapid Transit Co.,,,complete,2,17
22306,NEW ENGLAND SOCIETY IN THE CITY OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILL; 5X8;,ANNUAL EVENT;,TWO COPIES; TOASTS LISTED; WINES SERVED;TWO SEATING PLANS ON SEPARATE SHEETS; ILLUSTRATED CARD POSSIBLY AN ANNOUNCEMENT;,1892-160,1892-12-22,New England Society In The City Of New York,,,complete,12,24
22314,SIG. GIOVANNI CAVAGNARO E SIGNORA,OTHER (PRIVATE HOSTS);,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 4.5X6.5;,RITE;,"MENU IN FRENCH, OTHER INFO IN ITALIAN; INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; DECORATIVE BORDER;",1898-191,1898-06-01,Sig. Giovanni Cavagnaro E Signora,,,complete,4,27
22315,CAMP WOPOWOG,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; 4.25 X 7;,ANNIVERSARY;,HUMOROUS MENU AND SONG VERSES; APPEARS TO HAVE BEEN AN ADULT CAMP OF WHICH FEB WAS A MEMBER; SEVERAL AUTOGRAPHS AMONG THEM FEB; GREEN STOCK COVER; SMALL FELT PENNANT;,1905-997,1905-11-24,Camp Wopowog,,,complete,33,17
22328,ONCE A YEAR CLUB OF INSURANCE JOURNALISTS,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS; 4.5 X 6;,ANNIVERSARY;,FRENCH; WINES; PROGRAM; TAN; HUMOROUS ILLUSTRATION AND COMMENTS;,1899-162,1899-02-02,Once A Year Club Of Insurance Journalists,,,complete,4,26
22335,THE WELLESLY CLUB OF NY,EDUC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;COL. PRINTING; RIBBON TRIM;4.5 X 6;,[ANNUAL],MENU IN FRENCH;PROGRAM & SPEAKERS LISTED;,1896-014,1896-01-18,The Wellesly Club Of  Ny,,,complete,4,13
22336,R.G.?,PRIVATE PARTY,"NEW YORK, NY",NEW YORK,NY,CARD; 4.25 X 6.25;,OTHER (SOC?),INITIALS R.G. 8 EAST 81ST STREET APPEAR ON MENU; FRENCH;,1896-210,1896-11-12,R.G.(?),,,complete,2,22
22356,CLAREMONT HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6.25X11;,OTHER (DAILY DATED MENU);,"PRICED MENU; PRICED WINE LIST; ""BREAKFAST SOUVENIRS, MENU, FAVOR (PROJECTILE), ETC. SPOONS, BUTTONS, PINS, ETC. AT STAND IN OFFICE;"" MANILLA SCENE ON FRONT COVER, NYC SCENE ON BACK COVER; TWO COPIES;",1898-161,1898-05-01,Claremont Hotel,Dollars,$,complete,4,202
22360,METROPOLITAN HOTEL,,"NEW YORK, NY",NEW YORK,NY,BROADSIDE,,INCLUDES BREAKFAST WINES,1859-001,1859-07-01,Metropolitan Hotel,Dollars,$,complete,2,63
22366,H. WINTERFELDT,OTHER (INDIVIDUAL);,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.5 X 9.75,OTHER (SOCIAL);,WINES LISTED; MENU IN FRENCH;,1905-820,1905-11-10,H. Winterfeldt,,,complete,4,22
22372,THE RENSSELAER COUNTY SOCIETY IN THE CITY OF NEW YORK,POLIT;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; ILLUS; 6.5 X 9;,ANNIVERSARY;,MENU IN FRENCH; ILLUSTRATION OF TROY [NY]; GREEN STOCK;,1907-219,1907-02-14,The Rensselaer County Society In The City Of New York,,,complete,8,21
22374,Hotel Martinique,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 4.6X7;,,PRICE: $1.50; HOTEL SEAL AT TOP OF MENU; [PLACE INFO SUPPLIED BY FEB];,1907-418,1907-04-19,Martinique Hotel,,,complete,2,28
22379,STEWART'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 6.0X9.25;,,PRICED A LA CARTE MENU HAND WRITTEN; DATE HAND WRITTEN;,1900-405,1900-01-19,Stewart's,Dollars,$,complete,2,51
22385,YALE ALUMNI ASSOCIATION,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4.25X6.25;,OTHER (REUNION);,FRENCH; INCLUDES WINE LIST; TOASTS; DECORATIVE FLOWER ON COVER;,1898-087,1898-02-14,Yale Alumni Association,,,complete,4,21
22386,YE NEW YORK CHAPTER OF YE COLONIAL ORDER,PAT;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6X9;,RITE,"COLONIAL FIGURES ON COVER, SEAL ON BACK; SILK RIBBON ATTACHMENTS;",1895-206,1895-12-04,Ye New York Chapter Of Ye Colonial Order,,,complete,4,23
22387,COLUMBIA UNIVERSITY DEBATING UNION,EDUC;,"NEW YORK, NY",NEW YORK,NY,"FOLDER; 5,5 X 7;",SOC;,TOASTS;,1901-590,1901-03-07,Columbia University Debating Union,,,complete,4,12
22388,DELTA KAPPA EPSILON FRATERNITY,GREEK LETTER (FRATERNITY OR SORORITY),"NEW YORK, NY",NEW YORK,NY,BOOKLRY; ILLUS; COL; 4.75 X 6;,ANNIVERSARY;,"CHAMPAGNE, MENU IN FRENCH, ILLUSTRATIONOF FRATERNITY FLAG(?); TOASTS;",1905-821,1905-11-10,Delta Kappa Epsilon Fraternity,Dollars,$,complete,6,22
22395,THE MADISON SQUARE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 5.5 X 7.75;,,PRICED MENU; BUFF COVER;,1906-416,1906-04-27,The Madison Square,Dollars,$,complete,4,118
22401,GRAND UNION HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5.5X8.0;,,PRICED A LA CARTE MENU; DATE HAND WRITTEN [FEB];,1900-146,1900-01-14,Grand Union Hotel,Dollars,$,complete,4,81
22404,THE SPHINX CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 5.5 X 8.5;,ANNIVERSARY;,EGYPTIAN MOTIF;,1905-856,1905-11-14,Southern Railway Inspection Trip,,,complete,2,13
22409,MUSICAL MUTUAL PROTECTIVE UNION OF N.Y. LOCAL NO. 1,PROF;,"NEW YORK, NY",NEW YORK,NY,PAMPHLET; ILLUS; 7.50 X 5.75;,COMPLIMENTARY/TESTIMONIAL,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; SILK RIBBON ATTACHMENTS; MUSICAL NOTES ON COVER, NATIONAL LEAGUE OF MUSICIANS OF U.S. EMBLEM ON BACK COVER;",1892-045,1892-03-18,Musical Mutual Protective Union Of N.Y. (Local No. 1),,,complete,4,26
22464,ARTHUR L. MERRIAM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5X8;,COMPLIMENTARY/TESTIMONIAL,INCLUDES WINE LIST PLUS MANHATTAN COCKTAILS; GUEST LIST INCLUDED; REPLUBLICAN CLUB INITIALS ON COVER; CORD AND TASSLE ATTACHMENT;,1905-863,1905-11-16,Arthur L. Merriam,,,complete,2,22
22496,STEVENS INSTITUTE OF TECHNOLOGY CLASS OF '93,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 6 X 5;,OTHER (S0C?),PRINTED IN RED; TIED WITH MAROON AND WHITE RIBBON; TOASTS; MUSIC;,1890-046,1890-03-13,Stevens Institute Of Technology Class Of '93,,,complete,4,24
22509,U.S.M.A. UNITED STATES MILITARY ACADEMY?,MIL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5 X 6.5;,RITE;,"ILLUS. OF HELMET, SHIELD, PALM, PEACE PIPE; WINES;",1895-111,1895-06-12,U.S.M.A. (United States Military Academy?),,,complete,8,28
22517,GRAND CHAPTER OF THE STATE OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER;4.25 X 5.5,COMPLIMENTARY/TESTIMONIAL,FRENCH; PRINTED IN RED;,1895-108,1895-06-06,Grand Chapter Of The State Of New York,,,complete,4,19
22518,ORDER OF UNITED AMERICANS,PATR;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 3.75X5.5;,PATRIOTIC HOLIDAY;,FLAG AND WEAPONS MOTIF;,1890-040,1890-02-22,Order Of United Americans,,,complete,4,33
22533,GEORGE BARDIN,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 3.5X5;,OTHER (DAILY MENU);,MENU PARTLY IN FRENCH;,1895-173,1895-10-27,George Bardin,,,complete,2,17
22544,ST. LAWRENCE CLUB,OTHER (CLUB);,"NEW YORK, NY",NEW YORK,NY,CARD; COL; 4.25X6;,ANNIVERSARY;,FRENCH;,1906-394,1906-04-21,St. Lawrence Club,,,complete,2,20
22547,ARTIC CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; 5X7;,ANNIVERSARY;,LISTS WINES SERVED WITH INDIVIDUAL COURSES; ILLUSTRATION OF POLAR BEAR;,1906-104,1906-01-27,Artic Club,,,complete,2,15
22553,FREE TRADE CLUB,SOCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;4.25X6;,,PRINTED IN FRENCH,1884-029,1884-03-15,Free Trade Club,,,complete,2,25
